('548b95d4-ac85-4264-ba1e-bde5f3681517', 'email'),
('d5726001-6db0-4e66-ad3f-ff19bb06a9c5', 'telefon'),
('4caf36a4-2a5a-48d6-9614-18b88e8fbfd5', 'NIP'),
('271837d7-cc6b-4a8c-bf64-bf16af9aaed2', 'pesel'),
('28f59f9d-a804-421a-86f7-385b3e7ad519', 'email'),
('fb76317a-8b88-4697-ab98-76a4e52f5313', 'adres'),
('96367a7f-25e5-4b27-a04b-8e6ac68eda4d', 'telefon'),
('cc021dc9-1b6a-4345-a57b-a6589e9c626c', 'NIP'),
('4c3b45bf-39fe-4417-aae8-0b167a54325f', 'pesel'),
('51a01c41-65ad-4780-b62c-0713000f1c7c', 'email'),
('382ce06f-c671-4519-aa20-e862e61ec4a8', 'adres'),
('c90680d7-c9b7-4f54-a7d2-6f392950e4d8', 'telefon'),
('262222bb-9019-4398-b65c-85533494dd6c', 'NIP'),
('2a25e4fb-d19b-413b-8b22-b879d506467a', 'pesel'),
('3fd3f619-13a3-4689-9468-c999799b6dbf', 'email'),
('1b994a7d-ee3f-44b0-af29-1c742df7d9d3', 'adres'),
('7477a91d-5a0d-4a00-bb4b-560d4ef542c3', 'telefon'),
('2b34f3ee-ff89-4c96-ac2e-fd57d7e915b0', 'NIP'),
('35e0ae3a-9515-4a6d-8345-b22ab1e0a4f4', 'pesel'),
('742b6963-0466-449d-ba05-cd00cdf1ca72', 'email'),
('52f81bdd-53fb-4cd7-9045-1ff201b173d0', 'adres'),
('2644883e-9b9f-4c1b-96be-39c65c3ce8db', 'telefon'),
('14dd4735-0dd5-4852-8313-0116469f6cc7', 'NIP'),
('95436a4d-f051-4dd1-8bae-aa4bbf01189a', 'pesel'),
('ca2ba5da-efa9-449f-bf97-f461da7b308a', 'email'),
('e5256482-d008-45b0-baf5-4ac7093769dd', 'adres'),
('e1ef3690-be5d-42d2-a52c-0183e224be05', 'telefon'),
('6e096264-41f9-4bc5-8207-4dcba2b487c4', 'NIP'),
('e46cd127-106d-4540-b1c5-638274743696', 'pesel'),
('8ef0e634-32c4-47eb-91a1-3edec9b3263d', 'email'),
('f099ef8c-2599-4e4a-8865-9fdcd3f98db5', 'adres'),
('ce93f6b6-4c39-405f-9dce-99d9324f0486', 'telefon'),
('fcd8b465-97d5-4e10-95df-c2ce67f4bfdd', 'NIP'),
('e8cc079b-b24c-40b9-ac14-b435d98872d9', 'pesel'),
('17243570-ab94-483f-be09-0d14c1992d61', 'email'),
('82cf475f-8547-4076-9f7f-765d43310f3e', 'adres'),
('8c92f1c5-7c96-41c8-8df4-03cfe161973d', 'telefon'),
('8523d142-e7bc-499d-99c9-fa0831d31b50', 'NIP'),
('5f2d6ff4-51df-40e5-beda-8ecd043e629f', 'pesel'),
('08e742ac-a013-4978-b7a2-1ab37a629f47', 'email'),
('aa97a412-251e-4357-bdb3-51ecc684487c', 'adres'),
('4c4ba757-8ac1-4833-97bc-dd41435469cc', 'telefon'),
('90950ea9-0f21-47e6-8136-5f42d168cd31', 'NIP'),
('168ca31d-8d33-4920-9e24-80bdf3123f37', 'pesel'),
('2c7dd01e-d106-4d06-99a8-8f8e80c1f109', 'email'),
('7465c845-def5-44ba-93f3-e407efcf3375', 'adres'),
('eb5db07f-e86d-4731-864f-6d929a1d36ea', 'telefon'),
('7980ecbb-d601-4b0f-960b-7762073b8b06', 'NIP'),
('587f4d5f-c11f-4766-b048-587fd00fd752', 'pesel'),
('68e0195d-bd12-4d27-a446-f34cd9a3ea35', 'email'),
('1120de35-84f8-4e7f-9ace-7da4ba21256e', 'adres'),
('3f74e720-fc58-4b40-aa19-362ef6df87e1', 'telefon'),
('da315c81-e88a-47c2-b427-bd6571ae6efd', 'NIP'),
('8b96f7bf-f68b-40b3-a4e5-4579c58dd430', 'pesel'),
('e3e26363-6efa-46a2-8cda-7ab6bea008ef', 'email'),
('74a20d42-6094-4d65-a711-b86385a7244c', 'adres'),
('9b89619b-fc45-4c57-bf11-09f2fdd94510', 'telefon'),
('dcaa27f6-773d-4a42-ad07-31a71041e2b4', 'NIP'),
('1d8efc80-d0c0-4d5d-94ce-70c16ffe5a91', 'pesel'),
('99b6cb52-34c7-43bf-b6ef-485412793a90', 'email'),
('0e4cbd07-b20e-4f78-8402-415a4a7425b9', 'adres'),
('8de91ece-5fd5-4b68-9baf-12d78c649a6a', 'telefon'),
('67de1f7b-9c33-4955-85c6-f85f64b124c7', 'NIP'),
('ff98787d-3e77-4274-9e33-1dc21d0d1059', 'pesel'),
('bf009696-0331-4a9c-8ac9-f6470a351716', 'email'),
('e1f9303d-806d-4117-bb50-0b0e815ad412', 'adres'),
('0b9f3750-5fc8-4218-aea6-584364e1cb2d', 'telefon'),
('4ed41e1a-6b1a-4236-8c99-dc779688c05a', 'NIP'),
('a80a3d93-3c22-41a6-8c98-61ec45d47669', 'pesel'),
('e83d5bf4-3027-430a-b3a9-084d0a39a104', 'email'),
('7b001228-5820-4e11-9d82-e3bf7d3dfc07', 'adres'),
('90923885-9c30-48e1-bec8-ad638aa78293', 'telefon'),
('0c3be239-35a7-4a3f-866c-51c2701e46ef', 'NIP'),
('c8625299-f828-4efe-a33c-f864fb19a6ba', 'pesel'),
('96455821-bf56-49d8-8038-27bf9e95fa85', 'email'),
('db5239a8-1e7e-44ca-ae7e-19b8dddd2a95', 'adres'),
('c5751559-f7ef-4cf5-9f9c-9da1c9ba0376', 'telefon'),
('fc524c1a-238b-4e39-9861-09f950961a3f', 'NIP'),
('0174c89a-ed37-4249-9a55-7f12ca6fd0b3', 'pesel'),
('9fa56812-009f-4dfa-97b7-4c6c4c1b770e', 'email'),
('a9dd5993-3bd3-42fb-b4b7-e3bd1179b873', 'adres'),
('872bdaa1-9f3f-43a7-9b08-b5db181324d5', 'telefon'),
('48e0009f-b67f-45d9-99ba-21849f363018', 'NIP'),
('9fabed0d-3f1d-4773-86d7-0ee9e4998254', 'pesel'),
('2e21d260-3668-4f35-8196-8acaacbb5c69', 'email'),
('0b3bda7c-8347-442a-9d74-8e4f8bb9051e', 'adres'),
('c4570ce5-9ab3-4294-8025-216bad563113', 'telefon'),
('7e1166d5-d157-4efe-9dda-e7e793c10665', 'NIP'),
('728e52fe-80fb-4001-a22f-294a17958a20', 'pesel'),
('290cf805-5322-498f-8e8b-e2ca476ed399', 'email'),
('dc7b2db7-cd63-4699-a4cb-9c7ebb6a117d', 'adres'),
('036aaa67-4c1f-4499-847b-874a8b04b3b1', 'telefon'),
('b93ae051-df02-495c-991a-56dab2a158ae', 'NIP'),
('cfca871b-17e1-49c4-aabf-9568ac7bd780', 'pesel'),
('7b167490-cdd7-4e33-8463-b762b9cf0a33', 'email'),
('ce34b330-91b1-4ac8-86b5-914d95222412', 'adres'),
('6955b037-205a-40a1-94c0-b14acfc07522', 'telefon'),
('431f5f7f-476a-45d7-a2a9-e31a876c199d', 'NIP'),
('1f4ccf3a-0d91-4c16-859f-5f390e9e16e1', 'pesel'),
('d3c10143-6cd2-404d-a9b5-fa7524d380f3', 'email'),
('7e90e5ed-4b86-4c2c-a25e-8b5762e1ceb1', 'adres'),
('0ad35e21-7a47-4e22-bc46-68be3f695afe', 'telefon'),
('e2ba473a-3560-476c-9eb5-401a00faacf4', 'NIP'),
('e7e3dee7-8a88-4710-9e62-2688d5bc5a2d', 'pesel'),
('2b288cbc-0ba4-4512-acba-d91bc80e1f1d', 'email'),
('5861e358-4bf0-45c4-badd-00000a295adb', 'adres'),
('c7274d6c-6494-4566-a15f-847c32674fac', 'telefon'),
('fffaf18c-97a4-4c04-8175-8be3069b4084', 'NIP'),
('f5a926e7-7353-406f-be35-480f78d390d8', 'pesel'),
('b7ed9183-a561-4f45-8f34-be5fb6100b03', 'email'),
('05295753-96bc-4b3f-8cc8-c055dd4e1376', 'adres'),
('d4f18f9d-c5de-4977-9d58-921067abac82', 'telefon'),
('5c577941-df12-412b-ac62-2a16321b123c', 'NIP'),
('5ba0386d-356e-40c1-9609-e49b788d860a', 'pesel'),
('68b1846c-1a01-4c03-ad2c-6655c26f2713', 'email'),
('632ccc23-534c-4476-b792-691e6f8504bd', 'adres'),
('3938f0c9-19de-41f3-be82-1b78ba83b449', 'telefon'),
('1160fbc7-3e18-48c3-99dd-56081c8db01c', 'NIP'),
('45b4983d-02c0-4344-9f9f-b95806b1fae1', 'pesel'),
('61bd5999-545a-4805-b63c-55d18bccb242', 'email'),
('634bd47a-bc9d-458c-a518-8849d3acfd3f', 'adres'),
('3a8b3a0d-e86a-448e-b18d-3f448ac015e4', 'telefon'),
('14e59a18-0b29-4c2c-a94f-e08c86048e00', 'NIP'),
('1d540126-20bd-4dec-9a0a-437346b9128e', 'pesel'),
('d6d6b1b2-0539-4a77-a34d-8c3d167e9c4b', 'email'),
('c4083421-707d-4648-a2df-3de05e4e9f6d', 'adres'),
('3d4dce68-2ef7-4830-817a-4393872a21f3', 'telefon'),
('a3854441-0547-4927-bc0f-ed47b94ac2fa', 'NIP'),
('df44f9d5-240e-4ab5-a7fe-5e6a44908d04', 'pesel'),
('83634463-8149-4eed-af02-03b73ff6d3d8', 'email'),
('de1dc03a-8510-460a-9dbf-aa719c24475d', 'adres'),
('04e2969b-a0dd-4c72-949a-d13502a7aff8', 'telefon'),
('9bd60149-e535-4684-8e10-634972d8b544', 'NIP'),
('dd7e1ec0-9b23-47d8-a825-f9b41a1f84dd', 'pesel'),
('2f2cde4b-0729-4574-93ba-8718259785af', 'email'),
('186ee47a-0833-4119-a665-dcbcf645a605', 'adres'),
('a24bfb06-4836-4db8-a0f9-8178a73838db', 'telefon'),
('f9a2f439-7200-4f80-a6db-d7764eae94de', 'NIP'),
('123e9503-fe47-4d16-8453-546860f6711d', 'pesel'),
('fdad39e9-0bca-493f-8f0c-b913039e34a8', 'email'),
('9d7d8911-e3b5-4fbf-b1e9-7d4e91ed40e9', 'adres'),
('879a7157-1041-4b62-9378-bb932b6687d3', 'telefon'),
('1b7cf386-9875-47e2-8b39-259c461c5dca', 'NIP'),
('21c3be37-6ad8-41e0-ab58-32d3df7b8892', 'pesel'),
('62cfaec7-aca6-4866-b895-14e9370369a3', 'email'),
('b85df610-c4d4-4b0c-8639-e787b8f0403b', 'adres'),
('49ea09a3-e007-4154-a464-b73698d137ca', 'telefon'),
('d14eddcc-f9a8-4785-9801-b4f60803d016', 'NIP'),
('9532990b-f9c2-4ddc-b568-fd7fbbdf9f95', 'pesel'),
('f3f4db90-23eb-444a-8d5d-34c79747d6d2', 'email'),
('00e0a41e-bcc7-4d61-adfe-b2462ce39a9f', 'adres'),
('9a7e72a0-9ede-459b-8bea-1683db470734', 'telefon'),
('ed86fb34-a09f-41ce-8fe0-cebd6552bc63', 'NIP'),
('16069267-1e45-4011-8908-642acf2d3f96', 'pesel'),
('236d9da6-5427-4619-9757-97c48858c5e9', 'email'),
('61607d05-3a8b-4f53-9834-281bb1265689', 'adres'),
('062f00c8-1a1d-4719-9f30-3fc3f53bc2ed', 'telefon'),
('ffa327ea-7c23-4df6-a563-03d380571508', 'NIP'),
('242889e4-e9b3-4dbf-9ec3-7cd0507c4416', 'pesel'),
('602d9bb0-9d49-4c8e-993e-0e2f92c17da9', 'email'),
('c2da126d-d58a-44e0-ad2c-1e8cb7dbc374', 'adres'),
('bdba61b2-22d8-4026-983a-473f84d7bc8a', 'telefon'),
('d70fc9c8-e713-4d96-8f50-5529a7d4d4cb', 'NIP'),
('a63a4e41-1653-45fd-9bab-95fac11ead65', 'pesel'),
('33dba1ac-5d08-4a43-982e-7682f65e7c5f', 'email'),
('850bf387-03cd-41c1-b89e-57da522db54e', 'adres'),
('72f0a2b5-3479-4103-9666-1e07b478c4c0', 'telefon'),
('be3f1c78-0ad4-4ac5-9a45-4b8b27a4afcc', 'NIP'),
('a8105f43-7f08-4e79-b128-7b2e2e797351', 'pesel'),
('b2e931ad-0674-4038-a80a-324080ae91c0', 'email'),
('80f39e04-ae1b-4a41-b1fb-822c6f4acdf8', 'adres'),
('5e7a89e2-28c4-4c1e-a6c2-e860f1481796', 'telefon'),
('80f2b76f-1e4c-4dda-8596-5384b13f3cae', 'NIP'),
('466f42a4-22ab-43f8-b91c-bdaa588079bc', 'pesel'),
('cffb5cc4-4e69-4925-9538-bd8561972ee7', 'email'),
('55db1cde-eb27-41fc-9902-eb15aaefbad7', 'adres'),
('583b34b9-3b6a-4b6b-b606-965569dbbac8', 'telefon'),
('4810ae10-e5c1-443d-a3b7-1c587e817a16', 'NIP'),
('aa86f73a-dde0-427d-b902-fb7f62513e09', 'pesel'),
('81582a9c-ef18-426b-aa80-7968a55e0124', 'email'),
('dc9ace4b-6c2d-416f-9abe-c5548a799f21', 'adres'),
('c6818dd2-c544-44ac-84e4-e699396496b4', 'telefon'),
('4326567e-40bc-4864-b73e-540a48cfd7ca', 'NIP'),
('9a083c16-7e9a-4006-933e-71a839918a7e', 'pesel'),
('0e69ef2e-da27-4c40-b5ec-32d20a037b36', 'email'),
('80a6d706-3583-415b-af52-25dfd70718e2', 'adres'),
('27d8030c-6627-44df-b62c-ed839f2c543d', 'telefon'),
('06119f26-c44b-4bb7-b235-510120576ce8', 'NIP'),
('33399320-b3a5-43e0-b11d-a43c251de0de', 'pesel'),
('c51dca64-6c0b-4cf2-a9ee-8a676e779ade', 'email'),
('f5213098-e7b6-4bda-bd09-1b6263e8a35c', 'adres'),
('25b1d2ba-274a-408c-b2b0-63c916cac7b6', 'telefon'),
('90630c85-dc93-4b87-b302-715b8385be2d', 'NIP'),
('2849368e-f2f0-4db5-93e5-d4d3f9e8eba1', 'pesel'),
('0ce3569e-c5fd-4ea8-8781-d98ee48045e9', 'email'),
('072e7daa-ba21-4dfa-8f8a-1be8d21a0d7b', 'adres'),
('729326d6-9695-4eff-9eb0-7e893ac187b0', 'telefon'),
('c2504ce1-98e5-4a1d-886b-3e8b5a4b5db3', 'NIP'),
('7a6eed70-e4e5-4a9b-9ab9-1a31b169b187', 'pesel'),
('4b492357-37c7-401a-bc5d-add5cd57b13f', 'email'),
('48ddbc0f-040a-414e-a65f-96321fbcaf8e', 'adres'),
('ec45382e-3017-4dd0-a9a9-9196727372ca', 'telefon'),
('c890ad6d-1187-4a59-8708-3b2a07b9f551', 'NIP'),
('42088ff7-03fd-436e-bbab-6daab9cdac3e', 'pesel'),
('5c0ea4d0-6b64-4ea8-b1d8-3b7c2b611764', 'email'),
('672f62a3-4095-41c7-ba8e-23d4b1fc6515', 'adres'),
('dc7ebe1c-9732-4481-8a71-184f844096a4', 'telefon'),
('28e169b9-d5fe-4bb6-906e-e0e605b2370a', 'NIP'),
('5a350c6b-cec4-4030-86d2-748951862223', 'pesel'),
('60ab5636-5318-4d8f-bacc-7634b2a6c5c1', 'email'),
('839bdfc2-360f-456d-a41f-15bc1e796069', 'adres'),
('2cfc508f-bffc-41fc-ba1c-1438a83fd778', 'telefon'),
('1708cd23-0e25-4e5d-b33f-35952cd2c324', 'NIP'),
('c9be4789-11f8-497a-806f-6de0e54f141b', 'pesel'),
('adf5297d-ba50-4607-b59f-d5f0e2e2ee74', 'email'),
('827950bd-d456-46c1-a033-6d8f32615397', 'adres'),
('c17d12b2-2889-4fae-a11c-957941c4dc71', 'telefon'),
('4c801f19-e3f9-49fc-9b58-7b40427033d4', 'NIP'),
('0649131b-e59b-4de1-8ade-cad2cfba7cbf', 'pesel'),
('6128cf6f-e024-4887-b308-ea9aad2ddd84', 'email'),
('18c6b11d-f3c6-49f9-be48-e9dcb009dba7', 'adres'),
('b8a361d3-62da-4a65-b983-14a7ae560fa4', 'telefon'),
('d1edca77-6e05-4b0f-9fe8-8442d24e0745', 'NIP'),
('262619d8-a5bb-4338-b155-2124b874d058', 'pesel'),
('9b427487-523f-4563-b05a-d5ffaf23165d', 'email'),
('023d1efd-aa97-4079-b427-45b81f51b443', 'adres'),
('8e779662-b1a9-44ce-93f2-f2ae2ea4d47a', 'telefon'),
('2d8a5b27-137f-47e5-97db-9aac102e5611', 'NIP'),
('0726d7b5-99c3-4498-84fd-bcd69c021e49', 'pesel'),
('643e459d-0925-4424-b496-82d9e638ded3', 'email'),
('d0700d21-1e9e-4506-b327-2ee8e63ae848', 'adres'),
('4aae083f-ec06-4d89-8eef-d87366942053', 'telefon'),
('7cada702-ead3-4c62-9b58-615a84b0a378', 'NIP'),
('a45dbeae-2dc4-4a9a-8fb3-ceec50e8b441', 'pesel'),
('2f05c4ce-71e9-45ca-8311-89ef733ce8ec', 'email'),
('69e8a6c9-30b6-4279-8245-e18c243068a1', 'adres'),
('2183b98b-0c90-4d78-881d-563301d0a9fb', 'telefon'),
('ed2769c6-4b7f-4efe-8884-727adb4651f2', 'NIP'),
('858625b1-860c-4897-95a5-6c2f16acf043', 'pesel'),
('157caa43-58de-48b8-b995-43ee1bded437', 'email'),
('81122a0a-f0ed-42d0-a77d-e32b245404ae', 'adres'),
('c77914f7-0e6d-4c51-a36b-24dd8e553121', 'telefon'),
('f6dca645-9421-468d-8294-ff9242ecbb0e', 'NIP'),
('57c3cd3c-c504-40ad-b1e7-afa6d966ebb7', 'pesel'),
('d843072a-7686-4455-8cf9-df68d694cc01', 'email'),
('dfd65b6d-8480-40d5-8750-3e811b2c712d', 'adres'),
('5d2bdbbb-da36-45f0-b80d-ff9664e35581', 'telefon'),
('ec685a58-a91d-46e6-bb7a-33d892e791c5', 'NIP'),
('726948eb-bf44-44e7-9bcc-9528cae5ca2f', 'pesel'),
('7b476afe-a1f3-4a32-a5b8-b2b8ba4d3cb5', 'email'),
('2f33a7eb-f53b-454f-b834-09cc1be9454d', 'adres'),
('5a2b40c8-852e-4414-bdcf-7d55c546d6fc', 'telefon'),
('fef3410f-2f3d-47af-a7f6-c0d21f1a995b', 'NIP'),
('c8916409-d4d4-45fa-995e-77d563b9b59d', 'pesel'),
('4544c19c-8bbe-44fb-a75d-80dd995c0f47', 'email'),
('d12dc711-1017-4d5f-8a78-4a8628488944', 'adres'),
('17eee051-26e3-4693-8be6-c3da33101c80', 'telefon'),
('3d25e31e-3bac-41b4-91e5-c6a27ebfe298', 'NIP'),
('69900582-2a48-420b-a385-ecf2b4d95ebc', 'pesel'),
('03618f03-1edc-4f50-b1c1-002af462fdc9', 'email'),
('c27a9975-f6e0-4cf3-aad8-bc898e35bad1', 'adres'),
('b68e4513-ddfb-428e-abbd-e82806f4bc4e', 'telefon'),
('838b8ad7-fb94-43a9-be3b-f1acebe24ea2', 'NIP'),
('e37f4b72-88e9-482e-bbc0-6782c33918a3', 'pesel'),
('7a1fe63d-f142-4e97-bcbd-47b8d35e97a3', 'email'),
('c8a9afd7-a7ad-425f-993a-2cc49995d5be', 'adres'),
('43041ec6-36f1-4144-80e2-3f9bfc51333b', 'telefon'),
('ffc718a5-804e-4c94-9988-c9dcb8fe17b9', 'NIP'),
('2b38a151-ae33-494c-bc4b-858025455cd2', 'pesel'),
('d31dd42d-e23d-4468-8864-19385a8e7cba', 'email'),
('4d7095c1-50a2-41cd-898c-49a6350295d7', 'adres'),
('1da0b800-df0a-4933-80e5-245013c4b240', 'telefon'),
('218a0883-bbd2-4d52-9045-505df65835a5', 'NIP'),
('a8681a3d-fc4b-43ba-8398-85fc3c586711', 'pesel'),
('394dac43-b9c6-482d-8693-c9d2591147d2', 'email'),
('f2d2856d-326b-422b-bc7c-9e1c85d274d0', 'adres'),
('d824cbab-63b6-4a18-9afc-8df7401ebf67', 'telefon'),
('aa8c80c9-5d42-4cf0-9f74-ebed70c5907e', 'NIP'),
('0ce5431c-346f-4601-8aef-bd5cadcb66d6', 'pesel'),
('9f83a916-2436-494e-929c-3c8f95960ed7', 'email'),
('0c255aa2-8dfc-4d55-93a8-b5d10dd2cd2e', 'adres'),
('7b325846-450f-447a-a893-b0682c6d289a', 'telefon'),
('b7358271-3b01-42da-a5e6-f16408810f13', 'NIP'),
('6229ade3-b9f2-4b2b-b334-f4c430968630', 'pesel'),
('a6be1b9a-e146-49e8-b323-d704233353dc', 'email'),
('2a34d69e-6d42-4d4d-960e-c72e4884a2e6', 'adres'),
('35c9a9bf-114c-4baa-8f67-63db36ac90d6', 'telefon'),
('5985c5fe-e274-4fa3-8750-20366e4c755c', 'NIP'),
('6efc78ad-5775-49b6-bc10-cbd8f81bc0cc', 'pesel'),
('130ad7f8-f671-4c26-b8ff-57e7e5699bd4', 'email'),
('eba426b0-73c4-464f-b234-549eacf9fea3', 'adres'),
('bb4d48a1-7ea7-4d83-81a9-e9176b1be010', 'telefon'),
('03c1bc50-d4bd-4e54-a252-1ea20a0acf20', 'NIP'),
('932568f9-67b4-42e4-8ca6-0cb07bad5d68', 'pesel'),
('ef40f178-1e36-451a-92f3-22e5d18dc634', 'email'),
('e64d0977-93e4-4ea9-bc92-d3c234733c7b', 'adres'),
('90ad8ce0-c9f9-4531-8663-272fcc44c565', 'telefon'),
('20b900fc-cb45-4a3e-82c3-cf3941ee698e', 'NIP'),
('a91f7145-c56d-4a5c-a698-43b0066499c1', 'pesel'),
('a75c07a2-207e-43d0-a3f2-49c518ee3222', 'email'),
('061be9b0-326f-427a-8d01-6f2ef434c97f', 'adres'),
('2cf29223-4788-4f8e-b972-7fad4ddaf058', 'telefon'),
('2b58c204-e8fd-4b68-92a7-0d748754a256', 'NIP'),
('e14b4bff-dc9a-45a7-93e2-91775b179369', 'pesel'),
('4e9150b2-b997-4625-9913-c7a55fe311c0', 'email'),
('314ae2ea-ddad-490d-823d-53a04b643efb', 'adres'),
('b3e806d1-982b-4603-8d8b-43b9d2aea469', 'telefon'),
('1a338768-fa99-4f9c-aced-14d27a9c877c', 'NIP'),
('36a92fc8-d775-43d8-8447-8058866f65a7', 'pesel'),
('7ebf1da3-00a4-4362-81d2-b329a2fd6312', 'email'),
('b16d6511-07ee-4709-8cfc-dd5c966be5ea', 'adres'),
('74f37385-3293-4093-82cc-92914be6e710', 'telefon'),
('ec502de5-1e8b-45e1-8da8-b41473f285b4', 'NIP'),
('c3f855a3-d13b-41fd-992b-430b6f8eddab', 'pesel'),
('b4865573-ecc5-4016-a68c-e89cbd60edc4', 'email'),
('dd33a8ce-dcea-40d7-bf04-c787b5f55add', 'adres'),
('08f98787-2f12-415b-8b6c-f29ef31480f0', 'telefon'),
('a9470669-2ecf-47b1-8895-f0bbdda4b01e', 'NIP'),
('73f0b70a-0e1b-4909-9ebd-a2435822d142', 'pesel'),
('53a5e861-c324-48d1-b7be-c3b7aa33e5fe', 'email'),
('2c876eef-b09c-4ebe-9b49-6af45c8cc8d6', 'adres'),
('fc750e0f-ad3b-42fc-a53f-1f21bff14b73', 'telefon'),
('54881560-e759-4f11-b120-c0badb83a363', 'NIP'),
('ee41fcef-8fb5-4a3d-9961-f96e8e6fa02c', 'pesel'),
('68955de1-ebe3-4125-b366-5f70dd8943f1', 'email'),
('e8d27e4a-d042-4ebd-a422-0debb367554e', 'adres'),
('156db48d-5513-42f6-979c-868f92f6fd79', 'telefon'),
('d76d8718-3af2-4178-af90-ecd1f52d09e9', 'NIP'),
('a9400cf9-b460-47aa-b706-069bcdf3f3d4', 'pesel'),
('7b2a96ef-df32-445c-acb7-cca728db2f40', 'email'),
('702ceae1-2be3-45d7-b7ba-6ab2652b55dc', 'adres'),
('1b4ed034-0896-4f99-8707-956faea29d27', 'telefon'),
('ffc9ba7d-dd4c-41aa-837b-8defe51a597f', 'NIP'),
('21e561e9-4214-41a7-9e3a-dcb47ef4c7d5', 'pesel'),
('577872c7-0b09-4d45-936d-75856b514f01', 'email'),
('d49e9f18-8c6b-4a38-b954-55683b6cdab2', 'adres'),
('7508111f-8ac8-46d2-a052-2c1202e82b82', 'telefon'),
('f6b6d4ea-88bd-4091-b499-536278bdfb66', 'NIP'),
('d90a7ace-7d15-44b5-9563-5b59e07832a4', 'pesel'),
('41144d19-c93b-49b9-9a01-01969a8c0c88', 'email'),
('83a46d8c-3ecd-4530-ae7b-19e6263a4235', 'adres'),
('38e36838-d66c-4e3e-8773-527c6ffbf787', 'telefon'),
('1169d3f8-701a-4de2-ad48-6dcef26ef015', 'NIP'),
('8898cd8c-ab5a-4a48-a6a6-f9621ed1fec4', 'pesel'),
('c014f099-e92d-4044-bd57-ec9deee11033', 'email'),
('8dcf0c7c-0eba-47bf-baa9-d6566c2db1be', 'adres'),
('849b57b4-ef75-4c81-a371-30878372ffe6', 'telefon'),
('03a7cd9f-599d-4544-ad62-d58014de655f', 'NIP'),
('2f3edf6b-415e-486c-a7e2-53c06d996448', 'pesel'),
('7fa7a216-4c4c-4c51-adba-80e110011564', 'email'),
('f71fcfed-e514-480b-b4ca-d9a31e2ea3a3', 'adres'),
('cfb613ea-2ce2-46ff-9c22-0dacef60e4e1', 'telefon'),
('fd4ccf98-fd5f-4c3e-bc00-add7835b6cdf', 'NIP'),
('824dca86-ec1a-4cc8-9f5a-9e02c7609f00', 'pesel'),
('b29de274-409a-4efb-a788-b12f149b12c9', 'email'),
('6b573b64-23de-4d2d-b9ad-93e134196f50', 'adres'),
('2191726c-5362-4f37-8eb4-fc6505dab04e', 'telefon'),
('d1e6314d-93b6-4d5f-acf5-eccd9820d66a', 'NIP'),
('cb2360f2-72d1-48df-8a41-1a615b84b702', 'pesel'),
('4a5450d9-174a-4d30-b708-12642070325f', 'email'),
('c4e0b7e8-a182-4e72-a021-5e8dfc1b68eb', 'adres'),
('aa51d19a-b5bc-4926-9f84-1f8bd56995c0', 'telefon'),
('ad8509ae-1b97-4dba-865a-467f080b62e6', 'NIP'),
('0c347983-86b6-4437-acd2-b23b52279ec8', 'pesel'),
('412aa23d-7d29-4c67-b6cb-7d7b2e5fcefb', 'email'),
('758ed49f-1eb9-490b-8693-4832edabbdce', 'adres'),
('99864eda-23d5-4584-9d1c-dc27eb8ed338', 'telefon'),
('0104dd13-40f8-4718-bf5f-0a379861c5da', 'NIP'),
('3a6eb785-810e-469a-b51f-c1c216ed4cd0', 'pesel'),
('ba0656d3-47e8-4b90-8d55-fdcc3998a840', 'email'),
('a4ff91ee-07d1-44db-a7a3-58da341b5e4b', 'adres'),
('3d9a3b08-5d23-4cd9-81ae-8cc5b0362757', 'telefon'),
('6fa05fb5-dbd6-43b5-ae61-2ebe9327d776', 'NIP'),
('c3bd7bc3-a05c-4de9-9a0c-3f7a3444a7c8', 'pesel'),
('b3ff7aac-66e3-4817-a5c8-6e5793ad196a', 'email'),
('85c34e8d-8c65-4795-85ba-40bdfe296de2', 'adres'),
('f295bee8-18be-42d8-8203-0d2a11568480', 'telefon'),
('49c8f0ae-72a2-4429-a3b3-1f5592feb619', 'NIP'),
('73cd6468-e637-4601-b615-fbac69625c5e', 'pesel'),
('6af65f8d-1a4d-490b-a5b9-abaa347e001e', 'email'),
('3372ba80-3bd4-4138-ba9c-40b88aadc5af', 'adres'),
('78f42c64-c031-4df6-9905-e12720f229ad', 'telefon'),
('8fff8194-d816-49e9-864c-e2b838569aef', 'NIP'),
('8e1fc088-700e-40e5-b917-c29eb5f7ca5a', 'pesel'),
('86822397-6443-44aa-a6c9-d3e165c53476', 'email'),
('d523d26f-18e0-4b40-b6c6-f46449ab3cd2', 'adres'),
('1bf8a217-936f-4051-ba5e-e1769aed2f79', 'telefon'),
('bbb5153d-58c4-426c-8ef1-f7729ccd1180', 'NIP'),
('c3cf7d06-dcc8-4b2b-82ac-d4d8bbe90541', 'pesel'),
('b06af140-4c04-4dc8-84a0-7bde14513e9a', 'email'),
('66a09f8b-8689-4a7e-9c64-5a53bc59e6af', 'adres'),
('70575d92-498a-4025-b795-0c474ce1c9a5', 'telefon'),
('11e42f25-ae73-4981-8c43-eefd58adcd94', 'NIP'),
('446b29c7-66c0-4c91-858e-be8dc56bfd3f', 'pesel'),
('934045da-4950-4db7-92d9-64ed36b8c226', 'email'),
